name,href,lda_topic0_match_pct,lda_topic1_match_pct,lda_topic2_match_pct,lda_topic3_match_pct,lda_topic4_match_pct,lsa_topic0_cos_match,lsa_topic1_cos_match,lsa_topic2_cos_match,lsa_topic3_cos_match,lsa_topic4_cos_match,lsa_topic5_cos_match,lsa_topic6_cos_match,lsa_topic7_cos_match,lsa_topic8_cos_match,lsa_topic9_cos_match,forced_alt_lda_topic0_match_pct,forced_alt_lda_topic1_match_pct,forced_alt_lda_topic2_match_pct,forced_alt_lda_topic3_match_pct,forced_alt_lda_topic4_match_pct,forced_alt_lda_topic5_match_pct,forced_alt_lda_topic6_match_pct,forced_alt_lda_topic7_match_pct,forced_alt_lda_topic8_match_pct,forced_alt_lda_topic9_match_pct,forced_alt_lda_topic10_match_pct,forced_alt_lda_topic11_match_pct,forced_alt_lda_topic12_match_pct,forced_alt_lda_topic13_match_pct,forced_alt_lda_topic14_match_pct,forced_alt_lda_topic15_match_pct,forced_alt_lda_topic16_match_pct,forced_alt_lda_topic17_match_pct,forced_alt_lda_topic18_match_pct,forced_alt_lda_topic19_match_pct
Game of Thrones,/title/tt0944947/,0.008689754551766436,0.9652161686823297,0.008714894407202805,0.008689427806934541,0.008689754551766501,0.34746476552200584,-0.02634752766997367,-0.027833719772659842,0.04714102774390947,0.10840607442976906,-0.06864716776621343,-0.038896455934545604,-0.01983885511972844,0.015816442745416156,-0.0007405070181827188,0.0021700445616723556,0.0021700445616723435,0.0021700823338664764,0.0021701687407761,0.026455557815177905,0.002170044561672352,0.002170044561672352,0.08588519544596354,0.0021700445616723496,0.7424997666819034,0.0021700445616723387,0.002170044678860538,0.0030290850760320257,0.002170044561672352,0.0021700445620838867,0.0021700445616723123,0.10957956448138009,0.0021700445616728344,0.0021700445617451277,0.00217004456715919
Prison Break,/title/tt0455275/,0.011481386356297085,0.9538053705024067,0.011750793948062053,0.011481062836941941,0.011481386356292244,0.2756000982274449,-0.06361148945828303,-0.018881646241009072,-0.03479416938949758,-0.03708423999722246,-0.009950068576858883,0.01783397858002594,0.07894013621364011,-0.04659306708940379,-0.043409931680346056,0.002867090816341349,0.0028670908163413453,0.0028670908163413466,0.0028671039345501367,0.017142076762438323,0.0028670908163413483,0.002867090849077624,0.09054843004276103,0.0028670908163413475,0.780610049329206,0.0028670908163413436,0.0028670908163413466,0.0028670908163413457,0.0028670908163413483,0.002867090816731352,0.0028670908163413353,0.0658259776408661,0.002867090816341342,0.0028670908165267196,0.002867090828088216
Vikings,/title/tt2306299/,0.013498331830278924,0.9459747297797811,0.013530835129854943,0.013497771429801606,0.013498331830283252,0.18667078561022932,-0.03468903815364928,-0.01688040898332714,0.003261576042267703,0.06669522429708889,0.00032338290004453515,-0.048241524237084575,-0.04030666675216446,0.0033102800665375442,-0.0004928048346579625,0.003371001115391646,0.003371001115391646,0.003371001115391646,0.0033710011199392918,0.12046953203728772,0.003371001115391646,0.003371001115391646,0.11361227916203542,0.003371001115391646,0.6336420075493515,0.0033710011153916457,0.0033710011178190243,0.003371001115391646,0.003371001115391646,0.0033710011153916457,0.0033710011153916457,0.07834016321208369,0.0033710011153916457,0.0033710011153921388,0.00337100130139141
The Boys,/title/tt1190634/,0.009291730310970114,0.9628330434827467,0.00929206283955454,0.009291433055763396,0.009291730310965496,0.29574840151819376,-0.06604599492767613,-0.015771314579421943,0.01990268099174089,-0.008302066904624934,0.01467310823560989,-0.08046639195154524,0.024327942638502756,0.03986735347122341,-0.007650499066020916,0.0023203614319787266,0.0023203614319787266,0.0023203614319787266,0.0023203614326429856,0.027401543366611117,0.0023203614319787266,0.0023203614319787266,0.09631919574435538,0.0023203614319787266,0.7621462876906575,0.0023203614319787266,0.0023203614319787266,0.0023203614319787266,0.002320361431980475,0.002320382762409981,0.002320361431978726,0.07700716894404186,0.002320361443158736,0.002320361432375767,0.0023203614319787266
The Mandalorian,/title/tt8111088/,0.015753792413697114,0.9366369281684659,0.01600125863571381,0.01585422836842578,0.015753792413697437,0.1529463792169179,-0.010826887429463122,-0.011496973086005753,0.07611233830084078,0.03342821568719726,0.010130544620150655,-0.08373890303745843,0.04108373734522981,0.04304661226917284,0.027143899222240486,0.003933320398752612,0.003933320398752611,0.003933320398752611,0.00393332046871285,0.015333417163729098,0.003933320398752612,0.003933320398752612,0.07140690251384321,0.003933320398752611,0.6119154428516449,0.0039333203987526105,0.003933320398752611,0.003933320398752611,0.003933320398752612,0.09484441810570074,0.0039333203987901785,0.14749996204591428,0.00393332039875261,0.003933371666633488,0.003933320398752611
The Witcher,/title/tt5180504/,0.008268899033718852,0.9669189933213425,0.008269029684766081,0.008274178926457277,0.008268899033715423,0.325266665090365,-0.06292685864262171,0.01227745365464438,-0.013979849319037882,0.07234518046598683,0.09331553906254117,-0.15307812745114494,-0.1425226156453686,0.10150770728932373,0.010101527643822735,0.0020650598316340656,0.0020650598316340656,0.0020650598316340656,0.002065059834384981,0.024552131823753206,0.0020650598316340656,0.0020650598316340656,0.08199261088075081,0.0020650598316341207,0.7462665330672306,0.0020650598316340656,0.0020650598316340656,0.002065059871343636,0.0020650598318821853,0.0020650643533645617,0.002065059831635257,0.11414776235022517,0.0020650598316340656,0.0020650598390889352,0.0020650598316340656
Money Heist,/title/tt6468322/,0.010182687033850429,0.9591764022332196,0.010255062088282602,0.010203161610797241,0.010182687033850052,0.22637354182405262,-0.035754437599467497,0.020253724133942247,-0.04246664602846028,0.03827201465878897,0.031133775535956514,0.0008012589893119293,-0.011965088953804087,0.09087861249071626,-0.07449067515395903,0.0025424298727251757,0.0025424298727251757,0.0025424298727251757,0.002542429893536038,0.02547149771763068,0.0025424298727251757,0.0025424298727251757,0.13411069468304473,0.0025424298727251757,0.7309305451188793,0.0025424298727251757,0.002542430403447829,0.0025424298727251757,0.002542429878977321,0.002542429872725175,0.0025424298727251752,0.06880838395196659,0.0025424298727251752,0.0025424298798151844,0.0025424298727251757
Squid Game,/title/tt10919420/,0.013542873752707565,0.8389725777222055,0.014061806525439664,0.11987986824693726,0.013542873752710186,0.1960138488890838,0.018291360834338532,0.23558672464847547,0.0668841111634658,0.05221580963013536,-0.04237994282124207,0.001449226587655883,0.0067070287595446055,0.09452878921898762,-0.0629241567752377,0.003380826496008285,0.0033808264960082848,0.003380826496008285,0.0033808265598385765,0.020318772241603646,0.003380826496008285,0.003380826496008285,0.07880255354830291,0.003380826496008285,0.6167244223863154,0.0033808264960082848,0.003380827841152602,0.003380826496008285,0.003380826496008285,0.0033808264960083164,0.0033808264960082843,0.11737563247272431,0.0033808264960082848,0.11606622050195484,0.0033808264960082848
Daredevil,/title/tt3322312/,0.013327494244569877,0.946668945692722,0.013348894413240152,0.013327171404914911,0.013327494244553114,0.2099631698975288,-0.0534203163475996,-0.01530048343259243,0.07300766897577977,0.006787820217140771,0.08089597651854723,-0.20062292910392904,0.09138034329124571,0.2830233129740689,0.17772345293995134,0.00332777124279001,0.00332777124279001,0.00332777124279001,0.003327771286745072,0.020702625276674314,0.00332777124279001,0.00332777124279001,0.05951816554435092,0.00332777124279001,0.6964174781721895,0.00332777124279001,0.00332777124279001,0.00332777124279001,0.00332777124279001,0.003327771242790009,0.0033277712427900097,0.17011739066931922,0.0033277716511624263,0.0033277712432883736,0.00332777124279001
Arrow,/title/tt2193021/,0.012405685274054794,0.9503487668399813,0.012433222865648411,0.012406639746262882,0.012405685274052603,0.2093512627487324,-0.04445431855437386,-0.020277671802062917,0.025213195981801148,-0.009661175839161516,0.03832700055068881,-0.06296076105391679,0.06004647333793494,-0.010061019518947837,0.04748354858758963,0.0030979933540741774,0.003097993354074177,0.003097993354074177,0.003097993939311969,0.07004229503544553,0.0030979933540741774,0.0030979933540741774,0.10179718613284633,0.0030979933540741774,0.6971438031656922,0.003097993354074177,0.003097993354074177,0.003097993354074177,0.0030979933540741774,0.0030979933542956122,0.0030979933544005986,0.08144882141048036,0.0030979933540768163,0.0030979933586346552,0.003097993354074177
